Date,Transaction Description,Category,Amount,Type,Year,Month_Num,Month_Period,Month_dt,Quarter,Day_of_Week,DOW_Num,Is_Weekend,Week_of_Year,Month_Name,Season,Expense_Type,Budget_Category,Is_Discretionary,Monthly_Budget_Limit,Amount_ZScore,Is_Outlier
2022-09-26,Gas contain interest industry sell.,Utilities,633.24,Expense,2022,9,2022-09,2022-09-01,Q3_2022,Monday,0,False,39,Sep,Autumn,Fixed,Needs,False,350.0,0.5198836794900071,False
2022-09-26,Evidence conference capital office.,Rent,374.26,Expense,2022,9,2022-09,2022-09-01,Q3_2022,Monday,0,False,39,Sep,Autumn,Fixed,Needs,False,1200.0,1.1128114903583712,False
2022-09-28,Result sound.,Shopping,842.3,Expense,2022,9,2022-09,2022-09-01,Q3_2022,Wednesday,2,False,39,Sep,Autumn,Variable,Wants,True,600.0,0.24863308968108214,False
2022-09-29,Task cultural son school.,Other,3965.0,Income,2022,9,2022-09,2022-09-01,Q3_2022,Thursday,3,False,39,Sep,Autumn,Income/Other,Income/Other,False,0.0,0.9990607011947494,False
2022-09-29,Computer matter.,Investment,1866.0,Income,2022,9,2022-09,2022-09-01,Q3_2022,Thursday,3,False,39,Sep,Autumn,Income/Other,Savings,False,0.0,0.5436011463718469,False
2022-09-30,Result size feel no nothing.,Utilities,382.33,Expense,2022,9,2022-09,2022-09-01,Q3_2022,Friday,4,False,39,Sep,Autumn,Fixed,Needs,False,350.0,0.9518057493807851,False
2022-10-01,Real art.,Food & Drink,1732.39,Expense,2022,10,2022-10,2022-10-01,Q4_2022,Saturday,5,True,39,Oct,Autumn,Variable,Needs,False,800.0,1.1069037765889815,False
2022-10-02,Stuff benefit seat employee.,Salary,281.7,Income,2022,10,2022-10,2022-10-01,Q4_2022,Sunday,6,True,39,Oct,Autumn,Income/Other,Income/Other,False,0.0,1.2506234080237468,False
2022-10-03,Newspaper special general in go.,Salary,824.18,Income,2022,10,2022-10,2022-10-01,Q4_2022,Monday,0,False,40,Oct,Autumn,Income/Other,Income/Other,False,0.0,0.33284111487232837,False
2022-10-04,Office power company sister great.,Salary,982.51,Income,2022,10,2022-10,2022-10-01,Q4_2022,Tuesday,1,False,40,Oct,Autumn,Income/Other,Income/Other,False,0.0,0.0649741511599995,False
2022-10-04,Simple land bad party.,Investment,2306.0,Income,2022,10,2022-10,2022-10-01,Q4_2022,Tuesday,1,False,40,Oct,Autumn,Income/Other,Savings,False,0.0,0.19801506959821036,False
2022-10-05,What than political up instead.,Travel,457.44,Expense,2022,10,2022-10,2022-10-01,Q4_2022,Wednesday,2,False,40,Oct,Autumn,Variable,Wants,True,500.0,1.1047379565287143,False
2022-10-08,Support author class direction.,Salary,1135.64,Income,2022,10,2022-10,2022-10-01,Q4_2022,Saturday,5,True,40,Oct,Autumn,Income/Other,Income/Other,False,0.0,0.19409531232303553,False
2022-10-10,Report painting house.,Salary,1103.96,Income,2022,10,2022-10,2022-10-01,Q4_2022,Monday,0,False,41,Oct,Autumn,Income/Other,Income/Other,False,0.0,0.14049823400302927,False
2022-10-12,Security minute late cold.,Investment,2694.0,Income,2022,10,2022-10,2022-10-01,Q4_2022,Wednesday,2,False,41,Oct,Autumn,Income/Other,Savings,False,0.0,0.1067290162839964,False
2022-10-12,Road product wait.,Health & Fitness,1088.67,Expense,2022,10,2022-10,2022-10-01,Q4_2022,Wednesday,2,False,41,Oct,Autumn,Variable,Needs,False,300.0,0.22758187268089913,False
2022-10-13,Cold billion as.,Salary,1097.24,Income,2022,10,2022-10,2022-10-01,Q4_2022,Thursday,3,False,41,Oct,Autumn,Income/Other,Income/Other,False,0.0,0.12912915678363399,False
2022-10-19,Approach side model you billion.,Rent,1474.62,Expense,2022,10,2022-10,2022-10-01,Q4_2022,Wednesday,2,False,42,Oct,Autumn,Fixed,Needs,False,1200.0,0.9011076867132068,False
2022-10-19,Pressure those.,Entertainment,602.44,Expense,2022,10,2022-10,2022-10-01,Q4_2022,Wednesday,2,False,42,Oct,Autumn,Variable,Wants,True,400.0,0.7777801949280126,False
2022-10-20,Easy exist phone.,Salary,533.0,Income,2022,10,2022-10,2022-10-01,Q4_2022,Thursday,3,False,42,Oct,Autumn,Income/Other,Income/Other,False,0.0,0.8254672911734455,False
2022-10-21,Stuff agreement professional team foot.,Rent,883.75,Expense,2022,10,2022-10,2022-10-01,Q4_2022,Friday,4,False,42,Oct,Autumn,Fixed,Needs,False,1200.0,0.1803242302560425,False
2022-10-22,Window music evening know.,Entertainment,427.66,Expense,2022,10,2022-10,2022-10-01,Q4_2022,Saturday,5,True,42,Oct,Autumn,Variable,Wants,True,400.0,1.0912365289733776,False
2022-10-23,Opportunity lead see.,Health & Fitness,1723.49,Expense,2022,10,2022-10,2022-10-01,Q4_2022,Sunday,6,True,42,Oct,Autumn,Variable,Needs,False,300.0,1.3102191183581753,False
2022-10-25,Model police finally girl.,Shopping,340.3,Expense,2022,10,2022-10,2022-10-01,Q4_2022,Tuesday,1,False,43,Oct,Autumn,Variable,Wants,True,600.0,1.1603149933361943,False
2022-10-28,Source kind hand.,Investment,2195.0,Income,2022,10,2022-10,2022-10-01,Q4_2022,Friday,4,False,43,Oct,Autumn,Income/Other,Savings,False,0.0,0.28519701169337774,False
2022-10-30,Field a spring.,Health & Fitness,1069.24,Expense,2022,10,2022-10,2022-10-01,Q4_2022,Sunday,6,True,43,Oct,Autumn,Variable,Needs,False,300.0,0.19444548491191022,False
2022-10-31,Expert movement reach man.,Utilities,654.07,Expense,2022,10,2022-10,2022-10-01,Q4_2022,Monday,0,False,44,Oct,Autumn,Fixed,Needs,False,350.0,0.4840264529313808,False
2022-11-03,Across involve fall.,Travel,1149.74,Expense,2022,11,2022-11,2022-11-01,Q4_2022,Thursday,3,False,44,Nov,Autumn,Variable,Wants,True,500.0,0.16587703956631641,False
2022-11-04,Nature country.,Rent,279.82,Expense,2022,11,2022-11,2022-11-01,Q4_2022,Friday,4,False,44,Nov,Autumn,Fixed,Needs,False,1200.0,1.2856590375998558,False
2022-11-05,House clear say hope.,Shopping,1838.35,Expense,2022,11,2022-11,2022-11-01,Q4_2022,Saturday,5,True,44,Nov,Autumn,Variable,Wants,True,600.0,1.5602927273222538,False
2022-11-07,Enjoy instead dream.,Utilities,1405.84,Expense,2022,11,2022-11,2022-11-01,Q4_2022,Monday,0,False,45,Nov,Autumn,Fixed,Needs,False,350.0,0.8100871913306662,False
2022-11-07,Possible mother especially.,Investment,3138.0,Income,2022,11,2022-11,2022-11-01,Q4_2022,Monday,0,False,45,Nov,Autumn,Income/Other,Savings,False,0.0,0.455456784664666,False
2022-11-09,Consumer face.,Shopping,984.02,Expense,2022,11,2022-11,2022-11-01,Q4_2022,Wednesday,2,False,45,Nov,Autumn,Variable,Wants,True,600.0,0.00874451865756835,False
2022-11-10,Laugh red man fly charge.,Travel,1259.35,Expense,2022,11,2022-11,2022-11-01,Q4_2022,Thursday,3,False,45,Nov,Autumn,Variable,Wants,True,500.0,0.3670500999765088,False
2022-11-13,Control bill.,Rent,1270.92,Expense,2022,11,2022-11,2022-11-01,Q4_2022,Sunday,6,True,45,Nov,Autumn,Fixed,Needs,False,1200.0,0.5282884853886584,False
2022-11-14,Resource road do.,Rent,811.67,Expense,2022,11,2022-11,2022-11-01,Q4_2022,Monday,0,False,46,Nov,Autumn,Fixed,Needs,False,1200.0,0.3122476864733891,False
2022-11-14,Management game.,Health & Fitness,914.84,Expense,2022,11,2022-11,2022-11-01,Q4_2022,Monday,0,False,46,Nov,Autumn,Variable,Needs,False,300.0,0.06887197630949336,False
2022-11-15,Your less social form.,Food & Drink,1739.13,Expense,2022,11,2022-11,2022-11-01,Q4_2022,Tuesday,1,False,46,Nov,Autumn,Variable,Needs,False,800.0,1.1181740648531322,False
2022-11-17,Entire hotel.,Rent,1464.55,Expense,2022,11,2022-11,2022-11-01,Q4_2022,Thursday,3,False,46,Nov,Autumn,Fixed,Needs,False,1200.0,0.8826772038593129,False
2022-11-17,Consider time economic high.,Health & Fitness,1701.71,Expense,2022,11,2022-11,2022-11-01,Q4_2022,Thursday,3,False,46,Nov,Autumn,Variable,Needs,False,300.0,1.2730749842558298,False
2022-11-18,Window research his.,Shopping,443.48,Expense,2022,11,2022-11,2022-11-01,Q4_2022,Friday,4,False,46,Nov,Autumn,Variable,Wants,True,600.0,0.972929856246285,False
2022-11-19,Scene almost leave.,Entertainment,994.48,Expense,2022,11,2022-11,2022-11-01,Q4_2022,Saturday,5,True,46,Nov,Autumn,Variable,Wants,True,400.0,0.07468246521554615,False
2022-11-21,Program decade home which view.,Travel,682.13,Expense,2022,11,2022-11,2022-11-01,Q4_2022,Monday,0,False,47,Nov,Autumn,Variable,Wants,True,500.0,0.6923524538960516,False
2022-11-22,Rock seat near business loss.,Salary,1578.72,Income,2022,11,2022-11,2022-11-01,Q4_2022,Tuesday,1,False,47,Nov,Autumn,Income/Other,Income/Other,False,0.0,0.9437100049375661,False
2022-11-26,Growth appear project.,Food & Drink,101.43,Expense,2022,11,2022-11,2022-11-01,Q4_2022,Saturday,5,True,47,Nov,Autumn,Variable,Needs,False,800.0,1.6203053253841697,False
2022-11-26,Plan foot cold.,Salary,42.4,Income,2022,11,2022-11,2022-11-01,Q4_2022,Saturday,5,True,47,Nov,Autumn,Income/Other,Income/Other,False,0.0,1.6554776012679855,False
2022-11-28,Build smile across among situation.,Utilities,888.16,Expense,2022,11,2022-11,2022-11-01,Q4_2022,Monday,0,False,48,Nov,Autumn,Fixed,Needs,False,350.0,0.08105870616667546,False
2022-11-28,Choice side eat matter rather.,Other,2157.0,Income,2022,11,2022-11,2022-11-01,Q4_2022,Monday,0,False,48,Nov,Autumn,Income/Other,Income/Other,False,0.0,0.4596669951050907,False
2022-12-01,Art green child movie blue.,Utilities,1765.47,Expense,2022,12,2022-12,2022-12-01,Q4_2022,Thursday,3,False,48,Dec,Winter,Fixed,Needs,False,350.0,1.4291622939364634,False
2022-12-03,First next popular.,Travel,195.75,Expense,2022,12,2022-12,2022-12-01,Q4_2022,Saturday,5,True,48,Dec,Winter,Variable,Wants,True,500.0,1.585031526264535,False
2022-12-04,Run again help right.,Rent,749.97,Expense,2022,12,2022-12,2022-12-01,Q4_2022,Sunday,6,True,48,Dec,Winter,Fixed,Needs,False,1200.0,0.4251732864818556,False
2022-12-05,Magazine join.,Utilities,113.06,Expense,2022,12,2022-12,2022-12-01,Q4_2022,Monday,0,False,49,Dec,Winter,Fixed,Needs,False,350.0,1.4153331327433047,False
2022-12-05,Recent couple cost girl run.,Entertainment,864.17,Expense,2022,12,2022-12,2022-12-01,Q4_2022,Monday,0,False,49,Dec,Winter,Variable,Wants,True,400.0,0.3083848046677234,False
2022-12-07,Trial never attention choice fast.,Investment,508.0,Income,2022,12,2022-12,2022-12-01,Q4_2022,Wednesday,2,False,49,Dec,Winter,Income/Other,Savings,False,0.0,1.6102054469595706,False
2022-12-12,Happen a point here control.,Rent,274.07,Expense,2022,12,2022-12,2022-12-01,Q4_2022,Monday,0,False,50,Dec,Winter,Fixed,Needs,False,1200.0,1.2961828982165282,False
2022-12-13,Task simply draw return probably.,Salary,28.48,Income,2022,12,2022-12,2022-12-01,Q4_2022,Tuesday,1,False,50,Dec,Winter,Income/Other,Income/Other,False,0.0,1.6790278326510184,False
2022-12-15,Couple raise she child.,Rent,1976.43,Expense,2022,12,2022-12,2022-12-01,Q4_2022,Thursday,3,False,50,Dec,Winter,Fixed,Needs,False,1200.0,1.8195387295049195,False
2022-12-16,Important focus benefit probably.,Utilities,960.62,Expense,2022,12,2022-12,2022-12-01,Q4_2022,Friday,4,False,50,Dec,Winter,Fixed,Needs,False,350.0,0.04367555386395624,False
2022-12-18,Condition all blood.,Rent,1464.22,Expense,2022,12,2022-12,2022-12-01,Q4_2022,Sunday,6,True,50,Dec,Winter,Fixed,Needs,False,1200.0,0.8820732257717475,False
2022-12-22,All politics.,Other,3511.0,Income,2022,12,2022-12,2022-12-01,Q4_2022,Thursday,3,False,51,Dec,Winter,Income/Other,Income/Other,False,0.0,0.6327651402875993,False
2022-12-28,Moment red eight hand.,Utilities,771.61,Expense,2022,12,2022-12,2022-12-01,Q4_2022,Wednesday,2,False,52,Dec,Winter,Fixed,Needs,False,350.0,0.2816904755093488,False
2022-12-30,Us decade.,Utilities,1286.74,Expense,2022,12,2022-12,2022-12-01,Q4_2022,Friday,4,False,52,Dec,Winter,Fixed,Needs,False,350.0,0.6050657951169177,False
2022-12-31,Life police.,Rent,1065.71,Expense,2022,12,2022-12,2022-12-01,Q4_2022,Saturday,5,True,52,Dec,Winter,Fixed,Needs,False,1200.0,0.15270562675433996,False
2023-01-03,Sea three state some around.,Investment,4105.0,Income,2023,1,2023-01,2023-01-01,Q1_2023,Tuesday,1,False,1,Jan,Winter,Income/Other,Savings,False,0.0,1.214960730664908,False
2023-01-04,American audience fight war whether.,Entertainment,1259.88,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Wednesday,2,False,1,Jan,Winter,Variable,Wants,True,400.0,0.4012948265549076,False
2023-01-04,Rise mother.,Other,4124.0,Income,2023,1,2023-01,2023-01-01,Q1_2023,Wednesday,2,False,1,Jan,Winter,Income/Other,Income/Other,False,0.0,1.1273448293538615,False
2023-01-06,Moment eat personal.,Rent,1794.22,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Friday,4,False,1,Jan,Winter,Fixed,Needs,False,1200.0,1.4860513133372906,False
2023-01-09,See indeed black police group.,Investment,3645.0,Income,2023,1,2023-01,2023-01-01,Q1_2023,Monday,0,False,2,Jan,Winter,Income/Other,Savings,False,0.0,0.8536661958561063,False
2023-01-10,Third coach congress husband.,Shopping,635.86,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Tuesday,1,False,2,Jan,Winter,Variable,Wants,True,600.0,0.6235486518136745,False
2023-01-11,Move outside value.,Other,1190.0,Income,2023,1,2023-01,2023-01-01,Q1_2023,Wednesday,2,False,2,Jan,Winter,Income/Other,Income/Other,False,0.0,1.2398604034689986,False
2023-01-13,Yard foot he share issue.,Travel,1560.15,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Friday,4,False,2,Jan,Winter,Variable,Wants,True,500.0,0.9191243319935325,False
2023-01-15,Drive nation heart nearly season.,Travel,418.84,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Sunday,6,True,2,Jan,Winter,Variable,Wants,True,500.0,1.1755825886957927,False
2023-01-16,Language however risk work.,Entertainment,1498.21,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Monday,0,False,3,Jan,Winter,Variable,Wants,True,400.0,0.8287238693116981,False
2023-01-17,Career three according worker democrat.,Food & Drink,1569.77,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Tuesday,1,False,3,Jan,Winter,Variable,Needs,False,800.0,0.8349788095984519,False
2023-01-18,Sign wall.,Entertainment,994.83,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Wednesday,2,False,3,Jan,Winter,Variable,Wants,True,400.0,0.07405476343664763,False
2023-01-19,Memory number occur behind leave.,Other,1081.0,Income,2023,1,2023-01,2023-01-01,Q1_2023,Thursday,3,False,3,Jan,Winter,Income/Other,Income/Other,False,0.0,1.3278036108233584,False
2023-01-19,Enter threat economic.,Food & Drink,1973.9,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Thursday,3,False,3,Jan,Winter,Variable,Needs,False,800.0,1.5107446250570835,False
2023-01-19,Begin hundred truth.,Utilities,779.81,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Thursday,3,False,3,Jan,Winter,Fixed,Needs,False,350.0,0.2675748126298129,False
2023-01-19,Society common stay ready.,Shopping,737.17,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Thursday,3,False,3,Jan,Winter,Variable,Wants,True,600.0,0.439559620619851,False
2023-01-19,Organization feel.,Salary,1909.36,Income,2023,1,2023-01,2023-01-01,Q1_2023,Thursday,3,False,3,Jan,Winter,Income/Other,Income/Other,False,0.0,1.5030956733632868,False
2023-01-20,Bad argue side girl.,Food & Drink,1178.85,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Friday,4,False,3,Jan,Winter,Variable,Needs,False,800.0,0.1813020902777179,False
2023-01-21,Us building side section.,Investment,826.0,Income,2023,1,2023-01,2023-01-01,Q1_2023,Saturday,5,True,3,Jan,Winter,Income/Other,Savings,False,0.0,1.3604409642004422,False
2023-01-21,Him fight american music change.,Shopping,1018.16,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Saturday,5,True,3,Jan,Winter,Variable,Wants,True,600.0,0.07074615250375466,False
2023-01-22,Check purpose young.,Shopping,852.91,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Sunday,6,True,3,Jan,Winter,Variable,Wants,True,600.0,0.2293642749444671,False
2023-01-23,Offer bed it skill challenge.,Utilities,562.16,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Monday,0,False,4,Jan,Winter,Fixed,Needs,False,350.0,0.642242376743351,False
2023-01-23,Live seat.,Entertainment,1948.88,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Monday,0,False,4,Jan,Winter,Variable,Wants,True,400.0,1.6369706141579314,False
2023-01-23,Energy huge its recently.,Other,3700.0,Income,2023,1,2023-01,2023-01-01,Q1_2023,Monday,0,False,4,Jan,Winter,Income/Other,Income/Other,False,0.0,0.7852538209295626,False
2023-01-24,Nice maintain present cultural.,Rent,627.24,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Tuesday,1,False,4,Jan,Winter,Fixed,Needs,False,1200.0,0.649798227957368,False
2023-01-24,Drug entire involve.,Entertainment,125.23,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Tuesday,1,False,4,Jan,Winter,Variable,Wants,True,400.0,1.6336246689512914,False
2023-01-24,Both including.,Other,1450.0,Income,2023,1,2023-01,2023-01-01,Q1_2023,Tuesday,1,False,4,Jan,Winter,Income/Other,Income/Other,False,0.0,1.030087615284287,False
2023-01-24,Couple general pretty show.,Food & Drink,625.49,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Tuesday,1,False,4,Jan,Winter,Variable,Needs,False,800.0,0.7439986091066095,False
2023-01-24,Pattern wrong kind certainly.,Utilities,247.69,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Tuesday,1,False,4,Jan,Winter,Fixed,Needs,False,350.0,1.1835780481735572,False
2023-01-24,Current health serious.,Food & Drink,336.03,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Tuesday,1,False,4,Jan,Winter,Variable,Needs,False,800.0,1.2280190306112133,False
2023-01-25,Science drug.,Travel,342.26,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Wednesday,2,False,4,Jan,Winter,Variable,Wants,True,500.0,1.3161339340676796,False
2023-01-26,Add really born.,Other,1467.0,Income,2023,1,2023-01,2023-01-01,Q1_2023,Thursday,3,False,4,Jan,Winter,Income/Other,Income/Other,False,0.0,1.0163717022106713,False
2023-01-27,Age decade mrs data.,Food & Drink,676.67,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Friday,4,False,4,Jan,Winter,Variable,Needs,False,800.0,0.6584179928812051,False
2023-01-27,Nature performance yeah.,Rent,533.27,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Friday,4,False,4,Jan,Winter,Fixed,Needs,False,1200.0,0.8217855639832289,False
2023-01-28,On professional analysis color.,Rent,997.33,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Saturday,5,True,4,Jan,Winter,Fixed,Needs,False,1200.0,0.027554046064243522,False
2023-01-29,Smile peace apply.,Food & Drink,1004.22,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Sunday,6,True,4,Jan,Winter,Variable,Needs,False,800.0,0.11070539333780369,False
2023-01-29,Home even.,Health & Fitness,323.05,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Sunday,6,True,4,Jan,Winter,Variable,Needs,False,300.0,1.0781248284870482,False
2023-01-30,Affect test.,Rent,464.52,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Monday,0,False,5,Jan,Winter,Fixed,Needs,False,1200.0,0.9476143322260503,False
2023-01-31,Woman meet report.,Food & Drink,1718.79,Expense,2023,1,2023-01,2023-01-01,Q1_2023,Tuesday,1,False,5,Jan,Winter,Variable,Needs,False,800.0,1.0841625421093897,False
2023-01-31,Term mother cost may.,Investment,4364.0,Income,2023,1,2023-01,2023-01-01,Q1_2023,Tuesday,1,False,5,Jan,Winter,Income/Other,Savings,False,0.0,1.4183852622202986,False
2023-02-01,Unit again easy morning four.,Utilities,366.13,Expense,2023,2,2023-02,2023-02-01,Q1_2023,Wednesday,2,False,5,Feb,Winter,Fixed,Needs,False,350.0,0.9796927906793808,False
2023-02-02,Adult range green.,Food & Drink,1110.2,Expense,2023,2,2023-02,2023-02-01,Q1_2023,Thursday,3,False,5,Feb,Winter,Variable,Needs,False,800.0,0.06650902064360273,False
2023-02-03,You without every.,Shopping,456.79,Expense,2023,2,2023-02,2023-02-01,Q1_2023,Friday,4,False,5,Feb,Winter,Variable,Wants,True,600.0,0.9487575731035568,False
2023-02-06,Election hit yourself wrong want.,Health & Fitness,549.8,Expense,2023,2,2023-02,2023-02-01,Q1_2023,Monday,0,False,6,Feb,Winter,Variable,Needs,False,300.0,0.6914199429174027,False
2023-02-07,Charge today prevent.,Other,1478.0,Income,2023,2,2023-02,2023-02-01,Q1_2023,Tuesday,1,False,6,Feb,Winter,Income/Other,Income/Other,False,0.0,1.0074966996336259,False
2023-02-07,Minute question their rather.,Food & Drink,366.9,Expense,2023,2,2023-02,2023-02-01,Q1_2023,Tuesday,1,False,6,Feb,Winter,Variable,Needs,False,800.0,1.1763997726417283,False
2023-02-08,Of interview fine.,Food & Drink,1908.62,Expense,2023,2,2023-02,2023-02-01,Q1_2023,Wednesday,2,False,6,Feb,Winter,Variable,Needs,False,800.0,1.4015866995550432,False
2023-02-08,My deal catch must.,Other,2812.0,Income,2023,2,2023-02,2023-02-01,Q1_2023,Wednesday,2,False,6,Feb,Winter,Income/Other,Income/Other,False,0.0,0.06879906743716334,False
2023-02-09,Finally relate model.,Travel,661.33,Expense,2023,2,2023-02,2023-02-01,Q1_2023,Thursday,3,False,6,Feb,Winter,Variable,Wants,True,500.0,0.7305277997270159,False
2023-02-12,Yet wish certain usually.,Food & Drink,744.15,Expense,2023,2,2023-02,2023-02-01,Q1_2023,Sunday,6,True,6,Feb,Winter,Variable,Needs,False,800.0,0.5455813382721721,False
2023-02-13,Attack mouth rest contain.,Travel,1481.76,Expense,2023,2,2023-02,2023-02-01,Q1_2023,Monday,0,False,7,Feb,Winter,Variable,Wants,True,500.0,0.7752509973930853,False
2023-02-15,She they.,Health & Fitness,1187.46,Expense,2023,2,2023-02,2023-02-01,Q1_2023,Wednesday,2,False,7,Feb,Winter,Variable,Needs,False,300.0,0.39606070683933475,False
2023-02-16,Field seat start pm.,Entertainment,1467.6,Expense,2023,2,2023-02,2023-02-01,Q1_2023,Thursday,3,False,7,Feb,Winter,Variable,Wants,True,400.0,0.77382686516289,False
2023-02-18,Single blood continue.,Entertainment,309.63,Expense,2023,2,2023-02,2023-02-01,Q1_2023,Saturday,5,True,7,Feb,Winter,Variable,Wants,True,400.0,1.302915503154488,False
2023-02-20,Note discuss discussion reach grow.,Food & Drink,473.67,Expense,2023,2,2023-02,2023-02-01,Q1_2023,Monday,0,False,8,Feb,Winter,Variable,Needs,False,800.0,0.9978643604809925,False
2023-02-20,Maybe painting republican.,Food & Drink,1902.47,Expense,2023,2,2023-02,2023-02-01,Q1_2023,Monday,0,False,8,Feb,Winter,Variable,Needs,False,800.0,1.3913029795514045,False
2023-02-22,System man case.,Other,3019.0,Income,2023,2,2023-02,2023-02-01,Q1_2023,Wednesday,2,False,8,Feb,Winter,Income/Other,Income/Other,False,0.0,0.23581047956883752,False
2023-02-22,Allow share address.,Investment,3939.0,Income,2023,2,2023-02,2023-02-01,Q1_2023,Wednesday,2,False,8,Feb,Winter,Income/Other,Savings,False,0.0,1.0845805289730361,False
2023-02-24,Development provide dark daughter.,Food & Drink,1945.39,Expense,2023,2,2023-02,2023-02-01,Q1_2023,Friday,4,False,8,Feb,Winter,Variable,Needs,False,800.0,1.4630716401296455,False
2023-02-26,Term majority foot leader.,Other,1262.0,Income,2023,2,2023-02,2023-02-01,Q1_2023,Sunday,6,True,8,Feb,Winter,Income/Other,Income/Other,False,0.0,1.1817694775101553,False
2023-02-26,If among save herself.,Investment,4757.0,Income,2023,2,2023-02,2023-02-01,Q1_2023,Sunday,6,True,8,Feb,Winter,Income/Other,Savings,False,0.0,1.7270564626112967,False
2023-02-26,Particularly score order modern.,Health & Fitness,922.33,Expense,2023,2,2023-02,2023-02-01,Q1_2023,Sunday,6,True,8,Feb,Winter,Variable,Needs,False,300.0,0.05609835076190065,False
2023-02-28,Body lead there there early.,Rent,1015.8,Expense,2023,2,2023-02,2023-02-01,Q1_2023,Tuesday,1,False,9,Feb,Winter,Fixed,Needs,False,1200.0,0.061358516601623905,False
2023-03-03,Worker always hold share.,Shopping,158.91,Expense,2023,3,2023-03,2023-03-01,Q1_2023,Friday,4,False,9,Mar,Spring,Variable,Wants,True,600.0,1.4897372652565148,False
2023-03-03,Fact huge fight.,Shopping,1328.26,Expense,2023,3,2023-03,2023-03-01,Q1_2023,Friday,4,False,9,Mar,Spring,Variable,Wants,True,600.0,0.6339185794428988,False
2023-03-05,Coach family try ready.,Other,2638.0,Income,2023,3,2023-03,2023-03-01,Q1_2023,Sunday,6,True,9,Mar,Spring,Income/Other,Income/Other,False,0.0,0.07158733696337437,False
2023-03-05,Stop later reveal both.,Shopping,1404.44,Expense,2023,3,2023-03,2023-03-01,Q1_2023,Sunday,6,True,9,Mar,Spring,Variable,Wants,True,600.0,0.7722690324716768,False
2023-03-05,Career including late condition opportunity.,Health & Fitness,910.99,Expense,2023,3,2023-03,2023-03-01,Q1_2023,Sunday,6,True,9,Mar,Spring,Variable,Needs,False,300.0,0.07543785860031209,False
2023-03-07,Bed food possible represent.,Entertainment,280.86,Expense,2023,3,2023-03,2023-03-01,Q1_2023,Tuesday,1,False,10,Mar,Spring,Variable,Wants,True,400.0,1.3545125893799437,False
2023-03-08,Before relationship plant.,Rent,319.27,Expense,2023,3,2023-03,2023-03-01,Q1_2023,Wednesday,2,False,10,Mar,Spring,Fixed,Needs,False,1200.0,1.2134562025863385,False
2023-03-08,Religious risk window partner civil.,Other,3072.0,Income,2023,3,2023-03,2023-03-01,Q1_2023,Wednesday,2,False,10,Mar,Spring,Income/Other,Income/Other,False,0.0,0.27857185562187486,False
2023-03-08,Analysis color friend the.,Health & Fitness,1929.62,Expense,2023,3,2023-03,2023-03-01,Q1_2023,Wednesday,2,False,10,Mar,Spring,Variable,Needs,False,300.0,1.6617581616325787,False
2023-03-08,Than condition republican.,Travel,932.06,Expense,2023,3,2023-03,2023-03-01,Q1_2023,Wednesday,2,False,10,Mar,Spring,Variable,Wants,True,500.0,0.23364263738004554,False
2023-03-10,Finally shoulder land.,Rent,323.65,Expense,2023,3,2023-03,2023-03-01,Q1_2023,Friday,4,False,10,Mar,Spring,Fixed,Needs,False,1200.0,1.2054397661513776,False
2023-03-10,Together whether about.,Food & Drink,437.89,Expense,2023,3,2023-03,2023-03-01,Q1_2023,Friday,4,False,10,Mar,Spring,Variable,Needs,False,800.0,1.0576938729574479,False
2023-03-12,Learn talk.,Utilities,191.51,Expense,2023,3,2023-03,2023-03-01,Q1_2023,Sunday,6,True,10,Mar,Spring,Fixed,Needs,False,350.0,1.2802875531214024,False
2023-03-13,Part management.,Health & Fitness,798.53,Expense,2023,3,2023-03,2023-03-01,Q1_2023,Monday,0,False,11,Mar,Spring,Variable,Needs,False,300.0,0.2672298384510832,False
